N,P,K,temperature,humidity,ph,label,rainfall_log
0.15,0.36666666666666664,0.1875,0.5496922146379464,0.5752177691273224,0.31371459554773584,mothbeans,0.44268217937119814
0.2642857142857143,0.5777777777777777,0.1875,0.7362216684042722,0.35652454596986416,0.7247190301716258,mothbeans,0.4943885474353773
0.22857142857142856,0.47777777777777775,0.1625,0.5194406370532154,0.49162782288084306,0.3662030760204287,mothbeans,0.4550578684815012
0.07142857142857142,0.43333333333333335,0.23750000000000004,0.731177177391418,0.3355364783593294,0.9039081916794898,mothbeans,0.41667470700627374
0.16428571428571428,0.3333333333333333,0.1625,0.5210164873433831,0.3862089004364927,0.21365145519712847,mothbeans,0.23633397462498595
0.06428571428571428,0.6111111111111112,0.22500000000000003,0.7768022365279599,0.5006277411556157,0.44062946217065435,mothbeans,0.45563940084814103
0.15714285714285714,0.4111111111111111,0.21250000000000002,0.4767437528319056,0.49820877906534944,0.8652437278135634,mothbeans,0.3433363375410019
0.08571428571428572,0.37777777777777777,0.2,0.6378374660839443,0.5669536595003667,0.9432783603524373,mothbeans,0.4925318411945494
0.22857142857142856,0.39999999999999997,0.1375,0.6211710666930383,0.5498642542084462,0.8164048613982577,mothbeans,0.48147602954887203
0.21428571428571427,0.39999999999999997,0.125,0.4435780112430521,0.3489439091387746,0.33763906196692095,mothbeans,0.37191901177577424
0.1357142857142857,0.34444444444444444,0.21250000000000002,0.47228069875741374,0.5167243777641394,0.41137393194573835,mothbeans,0.4081886258409362
0.15,0.37777777777777777,0.1875,0.5476715491985746,0.4437771240340269,0.7336031958572014,mothbeans,0.43322614973058937
0.25,0.5777777777777777,0.25,0.5492509848478426,0.3266771885320737,0.984524628706889,mothbeans,0.49623521126527526
0.12142857142857143,0.5666666666666667,0.15000000000000002,0.5888070249374999,0.3634449638640881,0.3564737235518456,mothbeans,0.48791965020479755
0.15714285714285714,0.34444444444444444,0.1375,0.7119817487892557,0.4259426921213776,0.9433794536566562,mothbeans,0.45768707526593766
0.07857142857142857,0.39999999999999997,0.17500000000000002,0.5382093887818413,0.321452817577009,0.1391663941092136,mothbeans,0.3061987243014741
0.2714285714285714,0.36666666666666664,0.1625,0.5125985678999212,0.5474492688417507,0.4454050198412711,mothbeans,0.22266419377633206
0.16428571428571428,0.35555555555555557,0.23750000000000004,0.6278070285840154,0.3495786238507138,0.8927082862186844,mothbeans,0.20257426915130772
0.2857142857142857,0.4444444444444444,0.1875,0.6557494962555293,0.5067224150894918,0.5993654066723879,mothbeans,0.25048454543821563
0.16428571428571428,0.5888888888888889,0.17500000000000002,0.41271339607445046,0.5132062189489369,0.1686363981524135,mothbeans,0.4228756821885442
0.014285714285714285,0.5666666666666667,0.22500000000000003,0.5286025605259375,0.5311497481723759,0.7763064885476914,mothbeans,0.23553171919367255
0.18571428571428572,0.5111111111111111,0.25,0.6271793596538471,0.4475928420944839,0.8401748786672345,mothbeans,0.3951847828657673
0.2785714285714286,0.4111111111111111,0.1875,0.654493496410921,0.5482197342446977,0.9095717262485354,mothbeans,0.2753213950683693
0.17142857142857143,0.4444444444444444,0.17500000000000002,0.538181677410638,0.4032320579932236,0.35536713353899607,mothbeans,0.211571248870428
0.10714285714285714,0.4444444444444444,0.22500000000000003,0.41426770293149207,0.5503223959778879,0.6904440080826149,mothbeans,0.3227619592152635
0.18571428571428572,0.5222222222222223,0.22500000000000003,0.6842960362457884,0.41232181989074357,0.08650272400700265,mothbeans,0.37834674704762294
0.14285714285714285,0.4444444444444444,0.1375,0.6820222603266117,0.47081531367584784,0.005967302155124976,mothbeans,0.31769726786545394
0.24285714285714285,0.5444444444444444,0.23750000000000004,0.741417876128309,0.3184797250125864,0.11129823101416325,mothbeans,0.4829461941972364
0.07857142857142857,0.3888888888888889,0.22500000000000003,0.6667509451696352,0.5691468513631451,0.3163482941793059,mothbeans,0.3572725081752972
0.10714285714285714,0.5444444444444444,0.125,0.6837212980467142,0.49897211377948114,0.9883606928811515,mothbeans,0.31263505621971754
0.06428571428571428,0.6,0.25,0.7031966078099643,0.5354981432807134,0.8155917332807181,mothbeans,0.21868103085143065
0.2857142857142857,0.4444444444444444,0.1625,0.7052331758108459,0.4776638841088169,0.17328683636945486,mothbeans,0.16571131088174895
0.09999999999999999,0.5888888888888889,0.15000000000000002,0.7099018824419565,0.5332076762565603,0.0005631366038740815,mothbeans,0.19709707951738364
0.2857142857142857,0.5555555555555556,0.1625,0.7027001494844052,0.30720238917632575,0.6619372199101643,mothbeans,0.3391021745747058
0.12857142857142856,0.34444444444444444,0.22500000000000003,0.405585690978606,0.46087757654504036,0.68777905567067,mothbeans,0.2148633913146869
0.014285714285714285,0.5111111111111111,0.15000000000000002,0.49235179389808237,0.36985488430579594,0.3253647431909834,mothbeans,0.2524328996524514
0.1357142857142857,0.5555555555555556,0.1875,0.56501467204806,0.8579531758052611,0.6801972881225502,mungbean,0.39169055388375873
0.05714285714285714,0.5444444444444444,0.1875,0.6070655725966403,0.7759186111878646,0.6403911243919691,mungbean,0.25514268864629974
0.2571428571428571,0.5555555555555556,0.1875,0.5454730606852265,0.8175624233204815,0.5354674160143547,mungbean,0.3957634324874848
0.07142857142857142,0.5666666666666667,0.1375,0.5996093071535786,0.7791007905220182,0.5861103120939655,mungbean,0.2294847742590893
0.15714285714285714,0.5666666666666667,0.15000000000000002,0.6791853243972996,0.8523833724557465,0.6026012223216348,mungbean,0.3116758116530731
0.06428571428571428,0.5777777777777777,0.23750000000000004,0.6798130960330673,0.8802335114116137,0.6748804724954873,mungbean,0.2957968942171618
0.24285714285714285,0.6,0.22500000000000003,0.6177132665463503,0.8047997126381519,0.6144635439985586,mungbean,0.40421855581834065
0.22142857142857142,0.5111111111111111,0.25,0.569806132878214,0.8318823964389963,0.6832199586067125,mungbean,0.379020546439081
0.0,0.48888888888888893,0.1625,0.6700695465503117,0.85948021455904,0.6287673653873196,mungbean,0.28486745357080157
0.15,0.37777777777777777,0.1875,0.5982161901987177,0.7916265521724284,0.6484446813311877,mungbean,0.329063585905673
0.19999999999999998,0.3333333333333333,0.21250000000000002,0.6629156174470785,0.8454523687076897,0.6726257364236883,mungbean,0.4274492458326762
0.12142857142857143,0.5222222222222223,0.15000000000000002,0.5860336254929333,0.8421629234086937,0.4640680448835399,mungbean,0.3107168087414456
0.17142857142857143,0.4111111111111111,0.22500000000000003,0.6019615506174105,0.7944245788431014,0.4806893106650594,mungbean,0.3050634985561682
0.19999999999999998,0.4555555555555556,0.1375,0.6385346055482757,0.824774728641927,0.542902159641915,mungbean,0.32180988525817744
0.15,0.36666666666666664,0.2,0.673420197680072,0.842168250515135,0.5359176223655782,mungbean,0.2421865416792668
0.24285714285714285,0.6111111111111112,0.25,0.6747636989604753,0.8272031805081538,0.5770651058947589,mungbean,0.2748395607208496
0.1357142857142857,0.5333333333333333,0.21250000000000002,0.5851225213211,0.7721688310304526,0.5926171412415224,mungbean,0.2942784872406614
0.22142857142857142,0.5888888888888889,0.125,0.5499342585894342,0.8248543286727059,0.6634066270937875,mungbean,0.36765803906047334
0.1357142857142857,0.3333333333333333,0.23750000000000004,0.5499360727437916,0.8093979963533177,0.6006326348880544,mungbean,0.34864279573565726
0.17142857142857143,0.5333333333333333,0.15000000000000002,0.6360317784027578,0.8728099961070105,0.47890216777981687,mungbean,0.41243228296589884
0.09285714285714286,0.4666666666666667,0.1875,0.6483232124442573,0.8594949275030229,0.5113691937413227,mungbean,0.29711882072993223
0.22142857142857142,0.5333333333333333,0.1375,0.6261112335597872,0.8347587186024695,0.486999831631739,mungbean,0.3439752716693143
0.19999999999999998,0.4444444444444444,0.22500000000000003,0.6685100675326618,0.7703883345341934,0.49681460440800596,mungbean,0.40618967075966683
0.22142857142857142,0.35555555555555557,0.2,0.5559558467900634,0.8416119061876516,0.5558706413570658,mungbean,0.23972127716036162
0.2357142857142857,0.6111111111111112,0.125,0.6359015845835809,0.7863952012450885,0.5025006478323837,mungbean,0.40441869231034033
0.24285714285714285,0.4444444444444444,0.2,0.6002649754974716,0.7973074904223664,0.44362658051709225,mungbean,0.2365204303483175
0.09285714285714286,0.5777777777777777,0.25,0.6054956582232647,0.8393088657644557,0.5953047769225241,mungbean,0.35944853915473685
0.2357142857142857,0.5777777777777777,0.15000000000000002,0.5866326699057527,0.8686006875179954,0.5745086933573336,mungbean,0.41339619872512
0.22857142857142856,0.5777777777777777,0.21250000000000002,0.6236824935651175,0.854445290911981,0.570626058874093,mungbean,0.3100225655203961
0.16428571428571428,0.6,0.25,0.583360144591109,0.8687544299376561,0.45242324241501164,mungbean,0.40566677806364715
0.25,0.39999999999999997,0.1625,0.62441271310243,0.7854754297615066,0.5536569776099163,mungbean,0.4274381467504771
0.04285714285714286,0.47777777777777775,0.23750000000000004,0.621175361187617,0.8207317132408034,0.5762432481331368,mungbean,0.3434610900670543
0.20714285714285713,0.34444444444444444,0.25,0.6047814126745381,0.8653527580932036,0.6657007113763098,mungbean,0.34414640458023915
0.02857142857142857,0.34444444444444444,0.21250000000000002,0.5732115069517749,0.8384496944619938,0.6347335122491116,mungbean,0.3031524772008811
0.07142857142857142,0.6,0.21250000000000002,0.6199022902718858,0.8485028327512015,0.6723943937419503,mungbean,0.2358271955641893
0.09999999999999999,0.47777777777777775,0.2,0.6496392171015286,0.8229076575086826,0.6290695358495249,mungbean,0.38211085525422184
0.05714285714285714,0.5,0.2,0.6208406819209036,0.8732316402097743,0.4255907722610903,mungbean,0.3596516662943303
0.14285714285714285,0.3888888888888889,0.125,0.664919244027538,0.861102567292713,0.6839368812197861,mungbean,0.3142597988630904
0.2571428571428571,0.4222222222222222,0.21250000000000002,0.5833872364608113,0.8505073371879736,0.4706322666853988,mungbean,0.4173341796057495
0.09999999999999999,0.5777777777777777,0.125,0.6790369087374448,0.8036262281738624,0.5321660919398057,mungbean,0.26840014347453955
0.07857142857142857,0.6111111111111112,0.22500000000000003,0.5605119563390506,0.8660864294124998,0.6400745716474914,mungbean,0.36433957787021876
0.07142857142857142,0.6,0.125,0.6769222181893522,0.8754419606807097,0.453275820440703,mungbean,0.4206962772351033
0.049999999999999996,0.6111111111111112,0.25,0.6043239820098427,0.7991029267539943,0.47267531613348,mungbean,0.4011549697827117
0.014285714285714285,0.4666666666666667,0.125,0.6787054100764021,0.8367945569146148,0.47368148757557194,mungbean,0.4176171000630644
0.14285714285714285,0.4444444444444444,0.21250000000000002,0.6656438511706964,0.8834874038219956,0.6062388987870202,mungbean,0.39334247985967363
0.014285714285714285,0.37777777777777777,0.125,0.5948413855130805,0.8008695181329275,0.49399500366643223,mungbean,0.35265967102761797
0.19285714285714284,0.3888888888888889,0.23750000000000004,0.5840138596612421,0.8835129075803073,0.6479809718798704,mungbean,0.37772197697806065
0.25,0.47777777777777775,0.125,0.5498369730447816,0.853825847448484,0.6265708352857906,mungbean,0.3938929445183117
0.02857142857142857,0.6,0.25,0.5767724599338935,0.7895662295383837,0.42775388342817133,mungbean,0.39088046577495583
0.007142857142857143,0.47777777777777775,0.23750000000000004,0.6543056263951219,0.8322852659503355,0.42925637679014694,mungbean,0.4218421303284918
0.2571428571428571,0.4222222222222222,0.2,0.6084264610013062,0.8235903118624083,0.6683773039284493,mungbean,0.3783543756875489
0.07857142857142857,0.4555555555555556,0.23750000000000004,0.5752622693333138,0.8813005805496138,0.4889087851156042,mungbean,0.40452123989809885
0.24285714285714285,0.4666666666666667,0.17500000000000002,0.5594328038652259,0.8304587809615549,0.5177696147083983,mungbean,0.3800193764098696
0.15,0.43333333333333335,0.1625,0.5480124855704995,0.8473874302652825,0.6652349669225506,mungbean,0.3594022404538757
0.12142857142857143,0.5888888888888889,0.1875,0.5945721376494184,0.8359193647472348,0.4810382384962806,mungbean,0.2596075192946239
0.17857142857142858,0.3888888888888889,0.2,0.5790198283761334,0.7801912924657471,0.43348866468678393,mungbean,0.3065357684241796
0.014285714285714285,0.36666666666666664,0.1625,0.5698248080240595,0.8827304662784096,0.5312316390528122,mungbean,0.3181267950580715
0.06428571428571428,0.47777777777777775,0.1875,0.6691825137698764,0.8168537365340167,0.467388059680927,mungbean,0.40147796717767803
0.2642857142857143,0.48888888888888893,0.25,0.6808502601237088,0.8351913283834119,0.4773710191912057,mungbean,0.28073665981181106
0.2571428571428571,0.36666666666666664,0.125,0.6084472140681616,0.8555387860721987,0.4523951897324703,mungbean,0.414749690627946
0.2857142857142857,0.5888888888888889,0.125,0.6598243754514177,0.8556646964429714,0.6256860992683859,mungbean,0.29726073347940574
0.21428571428571427,0.43333333333333335,0.1375,0.6722410127536589,0.800636404556986,0.4844519005545145,mungbean,0.36291354158583333
0.007142857142857143,0.6,0.22500000000000003,0.5666596348033237,0.8506204740986615,0.6799594747442872,mungbean,0.3030058257718231
0.06428571428571428,0.47777777777777775,0.21250000000000002,0.5807691881051096,0.8497258045015023,0.4740689165780476,mungbean,0.3517733843848594
0.09999999999999999,0.39999999999999997,0.15000000000000002,0.6441960761726369,0.8658628621895482,0.6540301852544452,mungbean,0.23049204415139535
0.25,0.5222222222222223,0.17500000000000002,0.5497383359878119,0.882343777680822,0.5519617344232228,mungbean,0.24124696217091746
0.22142857142857142,0.47777777777777775,0.15000000000000002,0.6325900731571565,0.8478858574460296,0.5246049518445788,mungbean,0.3848208586850841
0.02857142857142857,0.39999999999999997,0.1875,0.5983433331947541,0.8112342397714583,0.5386281536682997,mungbean,0.2411541564450117
0.21428571428571427,0.35555555555555557,0.25,0.679764715160019,0.7685940663724055,0.6630012063407005,mungbean,0.392143789231866
0.06428571428571428,0.3333333333333333,0.1875,0.5641622379829432,0.7783366885767066,0.6086686516554018,mungbean,0.272435395265747
0.14285714285714285,0.39999999999999997,0.1875,0.650904190147604,0.8775792792856837,0.6506225149136529,mungbean,0.36298806244583104
0.2642857142857143,0.5,0.22500000000000003,0.6686387805238352,0.8658949172179021,0.5076724026154262,mungbean,0.40093585359923645
0.24285714285714285,0.3333333333333333,0.2,0.6122571870461737,0.7981252198090502,0.5482224495798522,mungbean,0.4160663338967081
0.09999999999999999,0.35555555555555557,0.125,0.5897136301372432,0.813284043860837,0.5210776713635261,mungbean,0.34716006650848663
0.16428571428571428,0.37777777777777777,0.21250000000000002,0.6501295639770897,0.7899959384925426,0.5957667335422465,mungbean,0.2867559373269135
0.03571428571428571,0.4444444444444444,0.2,0.6084133805095571,0.8603424220065411,0.4962521283104917,mungbean,0.296315520748029
0.15714285714285714,0.35555555555555557,0.1875,0.5740808038757543,0.8426551200003344,0.5275013905266004,mungbean,0.2598398742818191
0.2857142857142857,0.5111111111111111,0.15000000000000002,0.6223229697443904,0.8383188277101393,0.5946505995154874,mungbean,0.35582476900663695
0.19285714285714284,0.5666666666666667,0.1875,0.6480254338988163,0.8499029146341447,0.4782360791272626,mungbean,0.36775303425843253
0.22142857142857142,0.3888888888888889,0.21250000000000002,0.6572442908199405,0.8387701518892129,0.46421201524657785,mungbean,0.3815337637259848
0.2714285714285714,0.34444444444444444,0.2,0.5928493917422648,0.8238844237584413,0.5144967390405839,mungbean,0.2269067433213181
0.04285714285714286,0.35555555555555557,0.15000000000000002,0.5955125269223414,0.7709876551231617,0.5683282080981864,mungbean,0.24843611441390046
0.04285714285714286,0.4666666666666667,0.1625,0.6457063545398192,0.7701748379058193,0.5563622765008709,mungbean,0.26884378828595645
0.17142857142857143,0.43333333333333335,0.15000000000000002,0.6782894780759192,0.7673123320862303,0.5434798597918733,mungbean,0.3609544697880622
0.17857142857142858,0.6,0.17500000000000002,0.6412512125312171,0.8099133632799321,0.5330069441992284,mungbean,0.3045206114922745
0.22857142857142856,0.5666666666666667,0.2,0.5627783005744356,0.868003615078533,0.5530678599475554,mungbean,0.4168342139392087
0.05714285714285714,0.4444444444444444,0.1625,0.5882193850477879,0.8301372231402776,0.6342830184577448,mungbean,0.29814902690676703
0.1357142857142857,0.37777777777777777,0.15000000000000002,0.6512671960854288,0.7879125291642046,0.6024369638484206,mungbean,0.30920569738620696
0.2785714285714286,0.35555555555555557,0.125,0.6380299709233308,0.811105503698865,0.5844134807412034,mungbean,0.4272671759619502
0.2357142857142857,0.35555555555555557,0.17500000000000002,0.5880530197170928,0.8433626281181289,0.6796409694618639,mungbean,0.30026613412352554
0.18571428571428572,0.5444444444444444,0.15000000000000002,0.617026629196384,0.8713913060974282,0.43972943570766576,mungbean,0.35162563715925277
0.15,0.5111111111111111,0.125,0.6551897231959503,0.8740935883361692,0.5468382382318673,mungbean,0.3419703597700412
0.15714285714285714,0.5444444444444444,0.1875,0.6176841574453102,0.8093429460871467,0.5496566989610685,mungbean,0.27710804860726257
0.20714285714285713,0.4444444444444444,0.1375,0.6118643362617435,0.8592159459377998,0.5216126538508943,mungbean,0.29695316254311144
0.02857142857142857,0.3888888888888889,0.2,0.6286915562815172,0.7722403399627605,0.5590692194124411,mungbean,0.30765516951301874
0.07142857142857142,0.35555555555555557,0.21250000000000002,0.6254350992578728,0.8733809299588952,0.6497529623751062,mungbean,0.41840658706116574
0.02857142857142857,0.43333333333333335,0.17500000000000002,0.5894353829288705,0.8080485386630423,0.6108249949376154,mungbean,0.29820685214167786
0.14285714285714285,0.4444444444444444,0.15000000000000002,0.599621443687502,0.8100262009739596,0.5710316442927066,mungbean,0.23902322784021424
0.16428571428571428,0.4444444444444444,0.22500000000000003,0.6277230294091543,0.8449610189050313,0.6269323364496773,mungbean,0.40168393968461813
0.17857142857142858,0.47777777777777775,0.2,0.6119232579971783,0.8076152087790024,0.4384374325755598,mungbean,0.3755206025934499
0.39999999999999997,0.8222222222222222,0.125,0.6607692436221544,0.5709160440022399,0.7511301033278923,blackgram,0.5005062777474958
0.17857142857142858,0.6333333333333333,0.2,0.5323844309177821,0.6285528015135655,0.6419302380496907,blackgram,0.4732440542614351
0.3,0.6222222222222222,0.21250000000000002,0.5108351351696325,0.5602888401767535,0.7416765977587321,blackgram,0.4911724262071415
0.3,0.7555555555555555,0.25,0.8732947618378324,0.6177173231778444,0.5001369429653015,blackgram,0.5079187017517997
0.3142857142857143,0.5888888888888889,0.1625,0.5931721805016492,0.5926936903694004,0.582480669988944,blackgram,0.5038531153879482
0.35714285714285715,0.5555555555555556,0.1375,0.6295003950876659,0.5958359258541908,0.7845666243177323,blackgram,0.44306452664683516
0.25,0.7444444444444445,0.2,0.873266895941387,0.583616836200338,0.8267146453568184,blackgram,0.4714800729166264
0.21428571428571427,0.6555555555555556,0.1875,0.8652417866669593,0.551919830787974,0.5190174395288292,blackgram,0.47839331927559314
0.19285714285714284,0.6555555555555556,0.2,0.8175227400969114,0.6348989676922554,0.7746501593816599,blackgram,0.5102926438437945
0.35714285714285715,0.7666666666666667,0.15000000000000002,0.5494799193632758,0.5728023641573801,0.510399290079018,blackgram,0.5112571211120369
0.2785714285714286,0.7555555555555555,0.23750000000000004,0.4821560554709412,0.5473893884137677,0.6904085794383501,blackgram,0.48575170866408746
0.40714285714285714,0.6888888888888889,0.25,0.794428451022196,0.6107576449081032,0.7766419788815639,blackgram,0.4575215235867345
0.37142857142857144,0.6444444444444445,0.17500000000000002,0.6656753215668312,0.6306732208514952,0.6126441619744314,blackgram,0.4754940863012409
0.39285714285714285,0.6777777777777778,0.21250000000000002,0.7274249286949221,0.6361851789129336,0.8283893572552865,blackgram,0.4701825391811374
0.36428571428571427,0.5666666666666667,0.1625,0.5974408992428704,0.5827053349952624,0.5540514927627889,blackgram,0.49475015365705444
0.2571428571428571,0.6777777777777778,0.125,0.6888290538413195,0.6426459957003184,0.5439693890611945,blackgram,0.47315944868499393
0.42142857142857143,0.5555555555555556,0.17500000000000002,0.7662476582755737,0.5628777152182557,0.718946028858745,blackgram,0.48392990743524433
0.35714285714285715,0.5888888888888889,0.22500000000000003,0.5827535382451243,0.5628138796476306,0.7886132169242666,blackgram,0.4884509473311165
0.21428571428571427,0.6666666666666666,0.25,0.8196332640655806,0.587194140058795,0.8175171346112189,blackgram,0.49835785285619183
0.14285714285714285,0.6333333333333333,0.1625,0.6551291791788911,0.5917769421989539,0.7279479662269124,blackgram,0.44081293504005714
0.41428571428571426,0.7333333333333334,0.125,0.5833445375416186,0.6220924173946382,0.6101004202516636,blackgram,0.5121380316569359
0.17857142857142858,0.7333333333333334,0.23750000000000004,0.6145978215093875,0.5388284788402878,0.6808349647265182,blackgram,0.5169913561850144
0.37142857142857144,0.7333333333333334,0.1375,0.5794613144633918,0.6332186476507686,0.6513702829365966,blackgram,0.49992316448341856
0.2857142857142857,0.6444444444444445,0.1625,0.7042550137527444,0.6229912308800758,0.5640383291582212,blackgram,0.447921020136937
0.14285714285714285,0.6111111111111112,0.25,0.5599786827246038,0.6396405096952487,0.5593110869876965,blackgram,0.4361486802750121
0.34285714285714286,0.6222222222222222,0.2,0.6981431702057299,0.5533456453037271,0.5334377316107903,blackgram,0.46408423720139025
0.35,0.7,0.21250000000000002,0.6180066628306096,0.5514772612334398,0.6648538168141949,blackgram,0.4509024719704695
0.34285714285714286,0.6333333333333333,0.125,0.4684978750708708,0.6110311310356407,0.7732873187208884,blackgram,0.46522644190376683
0.22857142857142856,0.6777777777777778,0.15000000000000002,0.9157693001078997,0.5950468686561184,0.6741523958348528,blackgram,0.49065661874819577
0.15,0.6444444444444445,0.21250000000000002,0.4559637276241142,0.6237511225611716,0.5943362082365753,blackgram,0.5153907684187686
0.14285714285714285,0.7444444444444445,0.17500000000000002,0.8004527375790231,0.5843234479513413,0.7360226886142318,blackgram,0.46525009546573504
0.17857142857142858,0.6666666666666666,0.2,0.865205289765429,0.6338293465219421,0.5998258412557167,blackgram,0.4855126012876707
0.29285714285714287,0.8111111111111111,0.2,0.46068834111447843,0.5379517426449472,0.5210675972583538,blackgram,0.49488815952586585
0.37857142857142856,0.6888888888888889,0.15000000000000002,0.7677892669858015,0.6388011964634872,0.7096185891088747,blackgram,0.43794676783285436
0.2785714285714286,0.6111111111111112,0.2,0.9135066938894831,0.5755860673906705,0.6242571392073422,blackgram,0.45856629413367234
0.17857142857142858,0.7888888888888889,0.15000000000000002,0.7661197067063654,0.6343301569371437,0.6949110189149155,blackgram,0.4433448159394282
0.15,0.8111111111111111,0.17500000000000002,0.5523303769515702,0.6124566387522447,0.6103235164838396,blackgram,0.4889982126741472
0.40714285714285714,0.6111111111111112,0.15000000000000002,0.5092005858284432,0.625580661426349,0.7643234341068144,blackgram,0.509830724494124
0.39999999999999997,0.7777777777777778,0.125,0.6942499865517524,0.5343590628997072,0.6714952514669723,blackgram,0.46858129171341156
0.35,0.7444444444444445,0.125,0.7575955761348343,0.6250023355814307,0.6674728001439318,blackgram,0.5167456723282364
0.17142857142857143,0.8333333333333334,0.17500000000000002,0.6698505011835536,0.6395819181736526,0.5808026081350073,blackgram,0.4643018523087268
0.35,0.7888888888888889,0.1625,0.5472913428739408,0.6234405185193987,0.7350850235638822,blackgram,0.4314067510810551
0.19999999999999998,0.7,0.17500000000000002,0.9013995804516421,0.5497646974179627,0.8156723616898514,blackgram,0.5035032775349324
0.39285714285714285,0.8111111111111111,0.2,0.8433045251861537,0.5678571002868862,0.526751880737585,blackgram,0.4513874695547164
0.35714285714285715,0.6555555555555556,0.25,0.6307227966628604,0.5729359432236889,0.5614130982866805,blackgram,0.49130270670836373
0.24285714285714285,0.8333333333333334,0.17500000000000002,0.7545573437668416,0.5692503608465437,0.5052346317215011,blackgram,0.4982324348168159
0.14285714285714285,0.7,0.22500000000000003,0.4770759102093143,0.5797245869171684,0.8177341068666022,blackgram,0.44892239585786364
0.39285714285714285,0.6888888888888889,0.1375,0.8890040164709885,0.6466768976678159,0.5251265044750788,blackgram,0.4913987458297664
0.16428571428571428,0.7222222222222222,0.125,0.8996262767795802,0.5699106589912504,0.7377174291100066,blackgram,0.4310670379257402
0.37857142857142856,0.7666666666666667,0.125,0.6584461438057909,0.5912620806160329,0.7676137450874936,blackgram,0.5021010962595087
0.18571428571428572,0.6888888888888889,0.1375,0.6431566805694304,0.6258204989197625,0.677801539080567,blackgram,0.47728427242451743
0.2357142857142857,0.8333333333333334,0.21250000000000002,0.6180839184491942,0.600295323694345,0.5244000649849736,blackgram,0.49034377611891844
0.2642857142857143,0.8222222222222222,0.17500000000000002,0.5701758291521415,0.6426430002674098,0.6693007215905253,blackgram,0.48645892471313035
0.2357142857142857,0.7777777777777778,0.2,0.8270813429386967,0.6378706194672142,0.5498753457989889,blackgram,0.4433230986712522
0.15714285714285714,0.5555555555555556,0.1875,0.8693872558880422,0.6497954704224961,0.7429622226704724,blackgram,0.4359595491149235
0.14285714285714285,0.7,0.15000000000000002,0.6903825409209419,0.5349593575468103,0.5203830381395695,blackgram,0.49960914812617774
0.3071428571428571,0.7,0.1875,0.6651448382767782,0.6056406149261903,0.7624425246111508,blackgram,0.48663264086086744
0.3142857142857143,0.7888888888888889,0.21250000000000002,0.5571388061472482,0.6270635093206434,0.8356428101979769,blackgram,0.4836201724633751
0.24285714285714285,0.6111111111111112,0.1375,0.7482047606294497,0.5831736360160701,0.716358826502532,blackgram,0.4531556923978832
0.15,0.7444444444444445,0.15000000000000002,0.7558488307302023,0.6100893202910581,0.784325409344891,blackgram,0.43951563654578774
0.17857142857142858,0.7,0.17500000000000002,0.6568210256396729,0.5832341341252295,0.6599496595829006,blackgram,0.47517779323649734
0.29285714285714287,0.6333333333333333,0.125,0.6560822581954426,0.5819996777045776,0.7259540363736225,blackgram,0.461724492776022
0.19999999999999998,0.6666666666666666,0.22500000000000003,0.6095315405699693,0.5556292575249917,0.738126532838123,blackgram,0.513391683084595
0.25,0.6555555555555556,0.125,0.6136191029736755,0.5748460043835509,0.4996826368376679,blackgram,0.4871416558434256
0.37142857142857144,0.5888888888888889,0.1375,0.7147624123207494,0.546954599075677,0.6754903211524246,blackgram,0.4975953922369447
0.41428571428571426,0.7777777777777778,0.25,0.46336732983748363,0.5495397651137782,0.7003497884654748,blackgram,0.48204736578064855
0.24285714285714285,0.6777777777777778,0.17500000000000002,0.8235065078943111,0.535710754507741,0.7859364341505111,blackgram,0.5090697668418056
0.37142857142857144,0.7222222222222222,0.1375,0.8561038099383853,0.610636798123134,0.7722809807690159,blackgram,0.4742793590144172
0.16428571428571428,0.5777777777777777,0.17500000000000002,0.8174063769872018,0.6268967687659317,0.6975067488376767,blackgram,0.5088395455438792
0.3,0.5888888888888889,0.25,0.566193061006079,0.5674287586303797,0.5032330774591416,blackgram,0.48675496500620996
0.2642857142857143,0.6333333333333333,0.15000000000000002,0.48343248626029833,0.6484252564282699,0.6633232760389747,blackgram,0.5154132270286274
0.3142857142857143,0.7777777777777778,0.21250000000000002,0.686372833563045,0.5819847521009566,0.7827536328968183,blackgram,0.4967013210195341
0.15,0.8333333333333334,0.1875,0.6011193591015991,0.6300792758968947,0.7238187199570023,blackgram,0.4560968685059541
0.39999999999999997,0.7888888888888889,0.1375,0.6041998706963585,0.5474734202340795,0.766574132843372,blackgram,0.4496542414957001
0.20714285714285713,0.7888888888888889,0.125,0.6167609998377204,0.5826147989163368,0.6381235957847553,blackgram,0.4880672192343203
0.3071428571428571,0.6222222222222222,0.1875,0.5388049645464683,0.5524208309986949,0.5798046412515672,blackgram,0.4510341953166763
0.39285714285714285,0.6111111111111112,0.125,0.8154470314590065,0.6360179775762299,0.6743331935770029,blackgram,0.4547617890394704
0.3142857142857143,0.6444444444444445,0.125,0.517865151834769,0.5862235157413547,0.7206728875630419,blackgram,0.45070252529719945
0.20714285714285713,0.6888888888888889,0.2,0.6751205374270663,0.573117754032571,0.5316089507418815,blackgram,0.4479018138621935
0.3357142857142857,0.6444444444444445,0.1375,0.565329265834313,0.6164750228478459,0.5422917616607819,blackgram,0.5039172165957215
0.2857142857142857,0.7,0.15000000000000002,0.877473295259213,0.5936590924520478,0.8245359971410611,blackgram,0.49217227484444503
